sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
4412,2403,Lots livres et magazines,2705,Livres neufs,0.39296202885704185,low_confidence,La Maison De Savoie En Pays De Vaud. Lausanne 
4415,2403,Lots livres et magazines,1281,Jeux enfant,0.574652121289757,high_confidence,Dix Questions D'orthopédie Dento-Faciale 
4419,1280,Jouets enfant,2280,Journaux et revues occasion,0.21945203423680182,low_confidence,Student (Série : Peecol - N°St01 - Artiste : Eboy - Type : 
4424,1302,Jeux et accessoires de plein air,2060,Décoration,0.7956805962906399,high_confidence,Led Lanterne Lampe Portable Alimenté Par Batterie Légère Tente Étanche Stream LED Lanterne batterie lampe Powered Portable Light Tente étanche Cette batterie portative à LED est grand pour accrocher p...
4425,1281,Jeux enfant,1140,Objets pop culture,0.5077132918283114,high_confidence,Star Trek Attack Wing Borg Scout 608 
4434,1280,Jouets enfant,1281,Jeux enfant,0.5920526042308668,high_confidence,Russe Education Computer Machine Learning Tablet Toy Cadeau Pour Enfant Jeux Éducatifs 369 1pc Russe Computer Learning Education Tablet machine jouet cadeau pour les enfants Description: 100% tout neu...
4439,1281,Jeux enfant,1280,Jouets enfant,0.8421609837201629,high_confidence,Diy Dollhouse Miniature Led 3d Maison Ameublement Puzzle Décore Creative Bricolage Dollhouse Miniature 3D Maison Meubles LED HousePuzzle Décore Description Creative: Avec la lumière LED vous offrant u...
4448,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.8632376741977507,high_confidence,Telescopicfoldable Silicone Passoire Fruits Légumes Panier De Lavage@Hpp645 TelescopicFoldable Silicone Passoire fruits légumes panier à linge Passoire Cuisine ToolFeature: Ecolo - non-bâton durable f...
4455,1280,Jouets enfant,1300,Modélisme,0.5068450480750547,high_confidence,Pare-Chocs Avant Mise À Niveau En Métal Garde Pièces De Rechange Pour Wpl 1/16 B24 B36 Rc Car Truck @Watermelon1174 Pare-chocs avant mise à niveau en métal Garde Pièces de rechange pour WPL 1/16 B24 B...
4461,1300,Modélisme,2582,Mobilier et accessoires de jardin,0.7449211716520739,high_confidence,Front Upper & Lower Arms+ Knuckle Arms + Harden Steel Cvd+ Sst For Traxxas Udr-Autre Aluminum Front Upper  Lower Arms &#43; Knuckle Arms &#43; Harden Steel CVD Drive Shaft &#43; SST Turnbuckles For Tr...
4473,1281,Jeux enfant,1280,Jouets enfant,0.9017038316084732,high_confidence,Cottage Opéenne Bricolage Miniature Dollhouse Temps Kit Appartement Kit Diy Dollhouse Cottage européen bricolage miniature Dollhouse temps Kit Appartement DIY Kit Dollhouse Description: Cottage europé...
4479,2060,Décoration,1560,Mobilier,0.7250073924577285,high_confidence,Sac Cadeau De Noël De Sucrerie Sac À Dos Joyeux Noël De Sucrerie Sac À Main Père Noël Décor Lujuik Noël sac-cadeau de sucrerie Sac à dos Joyeux Noël de sucrerie sac à main Père Noël Décor Description:...
4481,1320,Puériculture,2060,Décoration,0.9689906412360846,high_confidence,Veilleuse Chargement Usb Led Light House Party Coloré Magique 3d Décor @Damaier253 Veilleuse Le chargement USB LED colorés House Party lumière magique 3D Décor Caractéristiques: 100% tout neuf facile ...
4490,2060,Décoration,1560,Mobilier,0.8965990873926356,high_confidence,Acier Inoxydable En Cristal De Diamant Champagne Bouchon Mousseux Bouteille De Vin Plug-Sea Accessoire Cuisine 67 30mm en cristal de diamant en acier inoxydable Champagne Bouchon mousseux Bouteille de...
4491,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.6026685221268775,high_confidence,Programme  Officiel Festival De Cannes  2011 
4509,1280,Jouets enfant,1281,Jeux enfant,0.6467715257921803,high_confidence,4pc Bébé Enfants Salle De Bain Nuage Jeu D'eau Pulvérisation Jouets De Bain Jouets D'enfants Jouets D'eau Baby Bathing Wash Jouer Intelligence Cartoon animaux Jouets éducatifs pour enfants Description...
4512,40,Jeux consoles neuf,1280,Jouets enfant,0.5711631757070323,high_confidence,1/175 Yomeimon Processed By Gold Plating W/Deluxe Case I have modeled a panoramic view of the Horyuji which is registered as a World Cultural Heritage by November UNESCO 1993. The and in 1400 indeed f...
4515,2582,Mobilier et accessoires de jardin,1320,Puériculture,0.22142829914965928,low_confidence,"Habillage Pour Serre Tunnel """"Tomato Greenhouse"""" <p>Habillage pour serre Tomato Greenhouse 3 x 1 x 2 m<br />Coloris : Vert</p><br /><p>ATTENTION : La photo représente la serre dans son ensemble (stru..."
4517,1281,Jeux enfant,1280,Jouets enfant,0.9083207328969806,high_confidence,Silverlit Robot Takibot Talkback Robot Avec Emotions Couls Assorties Silverlit Robot Takibot Talkback Robot avec Emotions Couleurs assorties Caractéristiques: Nom du produit: Enregistrement Robot Coul...
4530,2403,Lots livres et magazines,10,Livres occasion,0.3167923152032028,low_confidence,Code Du Travail Lamy Social 
4546,1280,Jouets enfant,1300,Modélisme,0.39465482566977744,low_confidence,Spektrum As6410l Dsmx 6-Channel Ultra Micro As3x Receiver Spektrum AS6410L DSMX 6-Ch Ultra Micro AS3X Receiver ESC SPMAS6410L
4552,2060,Décoration,1920,Linge de maison,0.8290195743771326,high_confidence,Cas Halloween Oreiller Lin Fantômes Ballon Canapé Coussin Home Décor Sweetheart93 Cas Halloween oreiller Lin Fantômes Ballon Canapé Coussin Home Decor Description Condition: Hand Made Brand New Jamais...
4556,2462,Console et Jeux vidéos occasion,40,Jeux consoles neuf,0.5118855378207049,high_confidence,Pack Guitar Hero Warrior Of Rock Wii 
4560,2403,Lots livres et magazines,10,Livres occasion,0.9017686779974466,high_confidence,Le Grand Livre De Tout + Le Grand Livre Des Techniques 
4574,2403,Lots livres et magazines,2522,Fournitures papeterie,0.906471794985428,high_confidence,Lot De 10 Marque Page  Signets (Lot A) 
4575,2705,Livres neufs,10,Livres occasion,0.27470909937953947,low_confidence,Kaff 1-2 « Rébellion » 
4587,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.9867361013167381,high_confidence,Réglage Du Carburateur Tool Set 10pcs Tune-Up Réglage Du Moteur 2 Cycle Tournevis Amélioration De L'habitat 212 Réglage du carburateur Tool Set 10 pièces Tune-up Réglage du moteur 2 Cycle TOURNEVIS De...
4595,2522,Fournitures papeterie,2582,Mobilier et accessoires de jardin,0.35468957688195285,low_confidence,Sl30 - Règle En Acier Graduations Cm/Pouces 30 Cm Un bord gradué en cm et mm. Un bord gradué en pouces et 1/12e de pouce. Table de conversion gravée au verso.
4600,1560,Mobilier,2060,Décoration,0.8949082573537375,high_confidence,Tissu Rideau De Douche 108x72? Résistant À La Moisissure Lavable Water Repellent Spa Bath Sweetheart93 Tissu rideau de douche 108X72 Mildiou Lavable résistant à l&#39;eau Répulsif Spa Salle de bain Cu...
4609,1140,Objets pop culture,2403,Lots livres et magazines,0.4611939385081357,low_confidence,Dbz - Collection Hachette N° 8 Bulma 
4613,2585,Outillage de jardin,1280,Jouets enfant,0.15002013826248706,low_confidence,Energie service france-Pile alcaline 1.5 V LR 14 Energizer Descriptif du produit<br/><br/>Pile alcaline 15 V LR 14 vendue par 2.<br/><br/>Poids : 146 g<br/>Type de produit : Pile<br/>Gamme : Power Ene...
4620,2585,Outillage de jardin,2060,Décoration,0.9040465309477258,high_confidence,Chanfrein ébavurage en acier inoxydable externe Outil Mèche ébarber Argent Chanfrein externe ébavurage en acier inoxydable outil Mèche ébarber Argent Feature: 100% qualité de la marque nouvelle et hau...
4625,1281,Jeux enfant,1280,Jouets enfant,0.7500864190143746,high_confidence,Colle Puzzle Transparente 100ml La <strong>colle puzzle transparente</strong> est une colle limpide devenant transparente au séchage.Vous pourrez ainsi profitez de votre puzzle plus longtemps ! Partic...
4634,2522,Fournitures papeterie,2403,Lots livres et magazines,0.5133436776782346,high_confidence,Lot 5 Stylos Publicitaires Collectionneurs 
4646,40,Jeux consoles neuf,2705,Livres neufs,0.26923747241473844,low_confidence,Tigalo Champion Des Poneys 
4647,1560,Mobilier,2582,Mobilier et accessoires de jardin,0.8826743563340222,high_confidence,Candy Color High Density With Vegetable Trough Cutting Board Chopping Boardhpp6097 Candy Color High Density With Vegetable Trough Cutting Board Chopping BoardFeature:Two-in-one chopping board high-den...
4664,1180,Jeux de rôle et figurines,1300,Modélisme,0.4407135096362356,low_confidence,Voiture De Police Radio Commandée - Noir Voiture de police radiocommandée police évolution.<br />Les gyrophares s&#39;allument.<br />Dimension : 23 cm<br />Fonctionne avec 3 piles LR06-AA &#43; 1 pile...
4667,60,Consoles de jeux,2462,Console et Jeux vidéos occasion,0.7647672928042727,high_confidence,Console De Jeu San Fil Avec 198 Jeux Interactifs Et Accessoires 
4671,1302,Jeux et accessoires de plein air,1281,Jeux enfant,0.9470260945349075,high_confidence,Quelqu Un Bavarde Toujours Quelqu un Bavarde Toujours est un Paquet Chapitre de 60 nouvelles cartes (20 cartes en trois exemplaires chacune) pour Le Trône de Fer : le Jeu de Cartes basé sur la saga à ...
4674,2060,Décoration,1560,Mobilier,0.5683794584157935,high_confidence,Pailles En Silicone Réutilisable Extra Long Straws Flexible Avec Brosse De Nettoyage Eau 332 Pailles réutilisables à boire en silicone extra longs Straws souples avec brosse de nettoyage Caractéristiq...
4680,1300,Modélisme,10,Livres occasion,0.1887911902821093,low_confidence,Hélicoptère V-Max Hypersonic 6020 De Sh.-Shen Qi Wei 
4694,2280,Journaux et revues occasion,1280,Jouets enfant,0.9060621267675861,high_confidence,9e Art & Communication 3 Dossier Floc'h Et Kinder 1999 
4703,2403,Lots livres et magazines,10,Livres occasion,0.4559165042981302,low_confidence,Lot De Deux Livres+Cd: Schirmer's Library Of Musical Classics: Twenty-Four Italian Songs And Arias Of The 17th And 18th Century: Medium-High Voices (Vol 1722-B) + Medium-Low Voices (Vol 1723-B) 
4705,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.4590717225391713,low_confidence,Marie Claire 220   Année 1941  
4709,1300,Modélisme,1280,Jouets enfant,0.8665449250908364,high_confidence,Aluminium Avant Bras Supérieur Et Inférieur + Knuckle Arms Set Traxxas Voiture Rc 1/7 Udr@Hpp1279-Générique Aluminium supérieur avant; Lower Arms &#43; Knuckle Arms Set Pour TRAXXAS 07.01 UDR RC Car D...
4733,2705,Livres neufs,10,Livres occasion,0.4650206938260664,low_confidence,Roumanie Et Bulgarie - Comprendre La Bulgarie Et Bulgarie Pratique 
4737,1280,Jouets enfant,1281,Jeux enfant,0.7887569585062142,high_confidence,Chiffon Doux Intelligence Bébé Développement En Savoir Image Livre Connaître Yjj60830385 Nouveau chiffon doux pour bébé Intelligence Development En savoir Image connaître Description du livre: 100% to...
4740,1560,Mobilier,1920,Linge de maison,0.9183617642803622,high_confidence,Personnalisable Logo Main Broderie Feuille Série Toile Hug Taie @Napoulen4803 Logo personnalisable de broderie Feuille Série broderie Toile Hug Taie Spécification: Matériel: Toile Style: feuilles Tail...
4742,10,Livres occasion,2403,Lots livres et magazines,0.40710448627046575,low_confidence,Art Et Histoire Dans Les Pays  De L'oise De La Préhistoire À Nos Jours 
4748,2585,Outillage de jardin,2060,Décoration,0.9784583563197329,high_confidence,Extérieur solaire Applique corps étanche LED Light Sensor Garden Light @doauhao11 Mur extérieur Lampe solaire corps étanche LED Light Sensor Garden Light Feature: peut prévenir efficacement la pluie d...
4752,10,Livres occasion,2403,Lots livres et magazines,0.2688071166187382,low_confidence,13th Boy Volume 8 
4754,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.28974670104954764,low_confidence,La Confiserie 1934 Organe Mensuel De La Chambre Syndicale Des Commerçants Détaillants En Confiserie 
4755,1560,Mobilier,2060,Décoration,0.9254760883836608,high_confidence,Longue Poignée Souple Suspendu Soies Retour Corps Bain Douche Scrubber Brosse Éponge Germenly Poignée longue pendaison sans Soies Retour Corps Bain Douche Scrubber Brosse éponge Description: design de...
4758,1920,Linge de maison,2582,Mobilier et accessoires de jardin,0.8789277886594512,high_confidence,Maniquesilicone Baking Liner Oven Heat Insulation Pad Bakeware Non-Stick Pad Table Mat Silicone Baking Liner Oven Heat Insulation Pad Bakeware Non-stick Pad Table Mat Feature:100% brand new and high q...
4760,10,Livres occasion,2403,Lots livres et magazines,0.3490194158854229,low_confidence,Leica General Catalogue For 1955-58 
4761,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.7469339780267247,high_confidence,Revue Technique Ford Cargo Type Foym Moteur Diesel 
4772,1280,Jouets enfant,1281,Jeux enfant,0.7176754082299824,high_confidence,Enfants Interactive Walking Glowing Dinosaur Et Éducationnels De Musique De Jouets D'enfants @Dfgjlkni1 Enfants Glowing Walking Dinosaur interactif et jouet éducatif de fonctionnalite Musique Enfants:...
4775,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.7404305816517308,high_confidence,Infant Food Box (Storage 60ml) Avec Plusieurs Couleurs Cap@Hpp1019 Infant Food Box (Storage 60ML) avec plusieurs couleurs CapProduct et Spécification: Infant Food Box (Storage 60ML) avec plusieurs cou...
4780,2403,Lots livres et magazines,10,Livres occasion,0.5244219310560793,high_confidence,"Verite De Pascal Essai Sur La Valeur Apologetique Des ""Pensées"" de charles journet"
4782,1920,Linge de maison,1560,Mobilier,0.2966989877977349,low_confidence,Tempsa Sac Housse Stockage Rangement Compression Sous Vide Vacuum 50*60cm Le forfait comprend: <br />1 x Sac Organiseur(ne comprend pas la pompe de pompage) <br />Matériel: PET 6. <br /> <br />traits ...
4792,10,Livres occasion,2403,Lots livres et magazines,0.40744053184247886,low_confidence,Basket Dunk Tome 4 
4796,2403,Lots livres et magazines,10,Livres occasion,0.46182683883089876,low_confidence,Magritte : Exposition Organisée Par Pro Museo En Collab. Avec Le Musée De L'art Wallon De Liège & Het Provinciaal Museum Voor Moderne Kunst Van Oostende = Tentoonstellig Oostende Provinciaal Museum 
4800,2403,Lots livres et magazines,10,Livres occasion,0.2580569070992761,low_confidence,2 Livres De Cuisine: Vapeur Et Papillotes À Ma Façon & Cakes Salés Cakes Sucrés À Ma Façon 
4802,2403,Lots livres et magazines,10,Livres occasion,0.8953265584760568,high_confidence,3 N° De Tesori D'arte Cristiana - Ravenna: * 3 Mausoleo Di Galla Placidia  * 5 Basilica Di S. Vitale  * 6 Basilica Di S. Apollinare Nuovo... 
4804,2522,Fournitures papeterie,1140,Objets pop culture,0.3867261845861323,low_confidence,Note Repositionnable 20x15 Cm + Socle Aluminium 
4823,2060,Décoration,2582,Mobilier et accessoires de jardin,0.7545772924005522,high_confidence,Accessoire Salle De Bain@ Qualité Alimentaire Silicone Éponge Brosse À Vaisselle Antibactérien Pour La Cuisine Tampon De Nettoyage @Guandkap196 Baby Shower Shampoo Brush Multifunction Cleaning Brush D...
4833,1920,Linge de maison,10,Livres occasion,0.1787982578941,low_confidence,Housse Matelassée  Pour Banquette Bz. 
4841,2403,Lots livres et magazines,2705,Livres neufs,0.8074144993862479,high_confidence,Il Est Thé Une Fois Par La Dame Du Thé (Rencontres Passion Et Partage) Par Véronique Gallais 
4842,1302,Jeux et accessoires de plein air,1320,Puériculture,0.6176636373968919,high_confidence,Feber Motofeber Minnie Jumper MINNIE Motofeber Jumper<br />La Motofeber Minnie Jumper est un trotteur stable et sûr pour les plus petites passionées par l'univers de Minnie. Avec des roues larges pour...
4846,2705,Livres neufs,2403,Lots livres et magazines,0.3525019516969012,low_confidence,Les Aventures De Tom Sawyer 
4869,1300,Modélisme,1280,Jouets enfant,0.24432660639186543,low_confidence,Auhagen 11437 Semi Portail Grue Kit De Modelage-Auhagen 
4875,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.5843313281754484,high_confidence,France Dimanche Du 27 Juillet 2018 Nicolas Et Carla Sarkozy Brigitte Macron Adriana Karembeu Paul Pogba Et Julia Roberts Françoise Hardy Bernard Sauvat Patrick Bruel N° 3752 
4885,10,Livres occasion,2705,Livres neufs,0.45035745410260053,low_confidence,Les Mots Contre Les Maux 
4889,1280,Jouets enfant,1320,Puériculture,0.7523148146112908,high_confidence,Tirelire Verte Pecule Pépètes De Loulou - Derrière La Porte Choisissez la tirelire PECULE Pépètes de loulou vert de la marque Derrière la porte pour votre enfant ! Cette petite tirelire en métal est i...
4891,1560,Mobilier,2060,Décoration,0.4218280720136263,low_confidence,Christmas Decorations Santa Claus Calendar Hotel Lobby Family Pendanthpp1667 Christmas Decorations Santa Claus Calendar Hotel Lobby Family PendantFeature?100% new qualityMaterial: non-woven fabricSize...
